address|area|balconyType|bedrooms|buildingCommercialType|buildingHasAirConditioning|buildingHasGarage|contractType|currentPhase|facadeQualification|floor|gatekeeperAvailability|heatingSystem|id|image|image_thumbnail|isMarketplace|isRentable|kitchenServiceAreaViewIsBlocked|livingRoomViewIsBlocked|livingRoomViewQualification|mainBedroomViewIsBlocked|otherBedroomsViewsAreBlocked|parkingSpots|price|productType|propertyType|rentalPrice|status|subwayShortestDistance|suits|towerHasElevator|unitHasServiceBathroom|unitHasServiceBedroom|unitId
{'id': '19646', 'lat': '-23.54490550', 'lng': '-46.56239530', 'city': 'São Paulo', 'type': 'apartment', 'number': '1208', 'streetName': 'Cantagalo', 'streetType': 'Rua', 'unitNumber': '121', 'neighborhood': 'Tatuapé'}|169||4||False|False|exclusive|ready_to_move||12|||3n07oe|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|2|1077000.0|market|||FOR_SALE|804.026|1|True|False|False|770450
{'id': '20527', 'lat': '-23.51994690', 'lng': '-46.56849950', 'city': 'São Paulo', 'type': 'apartment', 'number': '81', 'streetName': 'Soldado Sebastião Garcia', 'streetType': 'Rua', 'unitNumber': '183', 'neighborhood': 'Vila Maria'}|104||2||False|False|exclusive|ready_to_move||18|||t4unp9|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|1|399000.0|market|||FOR_SALE|2038.26|1|False|False|False|2477472
{'id': '15817', 'lat': '-23.54999370', 'lng': '-46.57262590', 'city': 'São Paulo', 'type': 'apartment', 'number': '425', 'streetName': 'Azevedo Soares', 'streetType': 'Rua', 'unitNumber': '44', 'neighborhood': 'Tatuapé'}|90||3||False|False|exclusive|ready_to_move||4|||1mejlcf|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|2|700000.0|market|||FOR_SALE|1125.27|1|False|False|False|616431
{'id': '49480', 'lat': '-23.55053410', 'lng': '-46.53039770', 'city': 'São Paulo', 'type': 'apartment', 'number': '286', 'streetName': 'Biguaçu', 'streetType': 'Rua', 'unitNumber': '124', 'neighborhood': 'Carrão'}|103||3||False|False|exclusive|ready_to_move||12|||sa78bm|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|2|1100000.0|market|||FOR_SALE|2074.15|1|False|False|False|1441896
{'id': '19949', 'lat': '-23.56119500', 'lng': '-46.54341000', 'city': 'São Paulo', 'type': 'apartment', 'number': None, 'streetName': 'Guilherme Giorgi', 'streetType': 'Avenida', 'unitNumber': None, 'neighborhood': 'Vila Formosa'}|127||3||False|False|non_exclusive|ready_to_move||18|||bb2a0x|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|2|650000.0|market|||FOR_SALE|2997.22|1|False|False|False|782389
{'id': '20928', 'lat': '-23.48226060', 'lng': '-46.59991360', 'city': 'São Paulo', 'type': 'apartment', 'number': '1095', 'streetName': 'Cruz de Malta', 'streetType': 'Rua', 'unitNumber': '212', 'neighborhood': 'Tucuruvi'}|107||3||False|False|exclusive|ready_to_move||21|||13f1yvm|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|1|700000.0|market|||FOR_SALE|415.717|1|False|False|False|828674
{'id': '5331', 'lat': '-23.60908010', 'lng': '-46.66567510', 'city': 'São Paulo', 'type': 'apartment', 'number': '391', 'streetName': 'Juquis', 'streetType': 'Rua', 'unitNumber': '122', 'neighborhood': 'Moema Índios'}|90||1||False|False|exclusive|ready_to_move||12|||1l12jp3|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|1|690000.0|market|||FOR_SALE|357.827|1|False|False|False|2874321
{'id': '29066', 'lat': '-23.60964320', 'lng': '-46.63120500', 'city': 'São Paulo', 'type': 'apartment', 'number': None, 'streetName': 'Guiratinga', 'streetType': 'Rua', 'unitNumber': None, 'neighborhood': 'Saúde'}|99||3||False|False|non_exclusive|ready_to_move||3|||10h49zz|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|2|1300000.0|market|||FOR_SALE|688.544|2|False|False|False|1220288
{'id': '8237', 'lat': '-23.59787720', 'lng': '-46.66716970', 'city': 'São Paulo', 'type': 'apartment', 'number': None, 'streetName': 'Tuim', 'streetType': 'Rua', 'unitNumber': None, 'neighborhood': 'Moema Pássaros'}|35||1||False|False|non_exclusive|ready_to_move||17|||1uh1m6z|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|1|400000.0|market|||FOR_SALE|803.5|1|True|False|False|270800
{'id': '19571', 'lat': '-23.56414800', 'lng': '-46.56140500', 'city': 'São Paulo', 'type': 'apartment', 'number': '1950', 'streetName': 'Vereador Abel Ferreira', 'streetType': 'Avenida', 'unitNumber': '64', 'neighborhood': 'Água Rasa'}|65||3||False|False|exclusive|ready_to_move||6|||18rk1hw|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|2|490000.0|market|||FOR_SALE|2004.17|1|False|False|False|765108
{'id': '9237', 'lat': '-23.58819520', 'lng': '-46.67210810', 'city': 'São Paulo', 'type': 'apartment', 'number': None, 'streetName': 'Doutor Eduardo de Souza Aranha', 'streetType': 'Rua', 'unitNumber': None, 'neighborhood': 'Vila Olímpia'}|71||1||False|False|non_exclusive|ready_to_move||16|||1mj4ts0|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|1|2000000.0|market|||FOR_SALE|1972.32|1|False|False|False|235471
{'id': '21708', 'lat': '-23.47966680', 'lng': '-46.63672730', 'city': 'São Paulo', 'type': 'apartment', 'number': '322', 'streetName': 'Maria José Pomar', 'streetType': 'Rua', 'unitNumber': '134', 'neighborhood': 'Mandaqui'}|115||3||False|False|exclusive|ready_to_move||13|||oxbljr|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|2|878990.0|market|||FOR_SALE|2450.38|1|True|False|False|853079
{'id': '27004', 'lat': '-23.62163370', 'lng': '-46.73726470', 'city': 'São Paulo', 'type': 'apartment', 'number': '671', 'streetName': 'José Galante', 'streetType': 'Avenida', 'unitNumber': '22', 'neighborhood': 'Vila Andrade'}|178||4||False|False|exclusive|ready_to_move||2|||8habff|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|3|950000.0|market|||FOR_SALE|2257.16|2|True|False|False|1119227
{'id': '354546', 'lat': '-23.56961200', 'lng': '-46.68864150', 'city': 'São Paulo', 'type': 'apartment', 'number': None, 'streetName': 'Rebouças', 'streetType': 'Avenida', 'unitNumber': None, 'neighborhood': 'Pinheiros'}|55||2||False|False|non_exclusive|ready_to_move||4|||mle6qp|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|1|810000.0|market|||FOR_SALE|595.256|1|True|False|False|3156788
{'id': '22443', 'lat': '-23.48705420', 'lng': '-46.73921180', 'city': 'São Paulo', 'type': 'apartment', 'number': None, 'streetName': 'São Francisco de Assis', 'streetType': 'Rua', 'unitNumber': None, 'neighborhood': 'São Domingos'}|64||2||False|False|non_exclusive|ready_to_move||1|||ghjk3f|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|1|399000.0|market|||FOR_SALE|8231.57|1|False|False|False|881897
{'id': '24116', 'lat': '-23.65965470', 'lng': '-46.69176020', 'city': 'São Paulo', 'type': 'apartment', 'number': '625', 'streetName': 'Sócrates', 'streetType': 'Rua', 'unitNumber': '114', 'neighborhood': 'Campo Grande'}|80||3||False|False|exclusive|ready_to_move||11|||bhjs1s|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|1|583000.0|market|||FOR_SALE|1660.73|1|False|False|False|3161115
{'id': '19242', 'lat': '-23.60807700', 'lng': '-46.60204060', 'city': 'São Paulo', 'type': 'apartment', 'number': '94', 'streetName': 'Elba', 'streetType': 'Rua', 'unitNumber': '131', 'neighborhood': 'Sacomã'}|145||3||False|False|exclusive|ready_to_move||13|||1m7fv6s|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|2|1080000.0|market|||FOR_SALE|749.192|1|True|False|False|747688
{'id': '18927', 'lat': '-23.63059950', 'lng': '-46.63946600', 'city': 'São Paulo', 'type': 'apartment', 'number': '90', 'streetName': 'Ibirajá', 'streetType': 'Rua', 'unitNumber': '24', 'neighborhood': 'Jabaquara'}|66||3||False|False|exclusive|ready_to_move||2|||1ofri3n|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|1|560000.0|market|||FOR_SALE|556.013|1|False|False|False|732156
{'id': '15188', 'lat': '-23.52944700', 'lng': '-46.70718100', 'city': 'São Paulo', 'type': 'apartment', 'number': '59', 'streetName': 'Dinieper', 'streetType': 'Rua', 'unitNumber': '43', 'neighborhood': 'Vila Romana'}|49||2||False|False|exclusive|ready_to_move||4|||8zl7xy|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|1|495000.0|market|||FOR_SALE|2512.39|1|False|False|False|593182
{'id': '21711', 'lat': '-23.48623320', 'lng': '-46.64935200', 'city': 'São Paulo', 'type': 'apartment', 'number': None, 'streetName': 'Campo Comprido', 'streetType': 'Rua', 'unitNumber': None, 'neighborhood': 'Mandaqui'}|62||2||False|False|non_exclusive|ready_to_move||2|||1o2fwn8|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|2|360000.0|market|||FOR_SALE|3093.84|1|True|False|False|853119
{'id': '18527', 'lat': '-23.60910200', 'lng': '-46.61814600', 'city': 'São Paulo', 'type': 'apartment', 'number': '721', 'streetName': 'Assungui', 'streetType': 'Rua', 'unitNumber': '24A', 'neighborhood': 'Cursino'}|84||2||False|False|exclusive|ready_to_move||2|||ib739t|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|2|900000.0|market|||FOR_SALE|967.086|1|False|False|False|712880
{'id': '19511', 'lat': '-23.55883600', 'lng': '-46.57320800', 'city': 'São Paulo', 'type': 'apartment', 'number': '260', 'streetName': 'Anália Franco', 'streetType': 'Rua', 'unitNumber': '111', 'neighborhood': 'Água Rasa'}|160||4||False|False|exclusive|ready_to_move||11|||qkuu3o|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|3|858600.0|market|||FOR_SALE|2068.17|2|False|False|False|762831
{'id': '26581', 'lat': '-23.63037100', 'lng': '-46.73320400', 'city': 'São Paulo', 'type': 'apartment', 'number': '11', 'streetName': 'Itapimirum', 'streetType': 'Rua', 'unitNumber': '172', 'neighborhood': 'Vila Andrade'}|177||4||False|False|exclusive|ready_to_move||17|||1p6nivg|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|4|1600000.0|market|||FOR_SALE|1513.37|3|True|False|False|1102812
{'id': '17160', 'lat': '-23.58362700', 'lng': '-46.63428400', 'city': 'São Paulo', 'type': 'apartment', 'number': '307', 'streetName': 'Carlos Petit', 'streetType': 'Rua', 'unitNumber': '122', 'neighborhood': 'Aclimação'}|73||2||False|False|exclusive|ready_to_move||12|||1jwn8ap|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|2|1000000.0|market|||FOR_SALE|499.409|1|True|False|False|662986
{'id': '9414', 'lat': '-23.59496980', 'lng': '-46.67845410', 'city': 'São Paulo', 'type': 'apartment', 'number': '165', 'streetName': 'Silva Correia', 'streetType': 'Rua', 'unitNumber': '163', 'neighborhood': 'Vila Olímpia'}|77||1||False|False|exclusive|ready_to_move||16|||5uliy|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|1|1350000.0|market|||FOR_SALE|1916.96|1|True|False|False|1430129
{'id': '19929', 'lat': '-23.55579780', 'lng': '-46.54259080', 'city': 'São Paulo', 'type': 'apartment', 'number': '1379', 'streetName': 'Lutécia', 'streetType': 'Rua', 'unitNumber': '64', 'neighborhood': 'Carrão'}|56||2||False|False|exclusive|ready_to_move||6|||onr7qk|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|1|400000.0|market|||FOR_SALE|2479.98|1|False|False|False|781281
{'id': '22053', 'lat': '-23.50291920', 'lng': '-46.64200300', 'city': 'São Paulo', 'type': 'apartment', 'number': '1741', 'streetName': 'Alfredo Pujol', 'streetType': 'Rua', 'unitNumber': '11', 'neighborhood': 'Santana'}|90||3||False|False|exclusive|ready_to_move||1|||xe5ptb|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|2|650000.0|market|||FOR_SALE|1756.49|1|True|False|False|865204
{'id': '16393', 'lat': '-23.56565050', 'lng': '-46.62822230', 'city': 'São Paulo', 'type': 'apartment', 'number': '104', 'streetName': 'Tenente Azevedo', 'streetType': 'Rua', 'unitNumber': '204', 'neighborhood': 'Aclimação'}|74||2||False|False|exclusive|ready_to_move||20|||rbxdg|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|0|420000.0|market|||FOR_SALE|1144.6|1|True|False|False|637813
{'id': '26615', 'lat': '-23.63301820', 'lng': '-46.73218310', 'city': 'São Paulo', 'type': 'apartment', 'number': '245', 'streetName': 'Itajara', 'streetType': 'Rua', 'unitNumber': '31', 'neighborhood': 'Vila Andrade'}|126||3||False|False|exclusive|ready_to_move||3|||vz9zve|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|2|800000.0|market|||FOR_SALE|1231.98|3|False|False|False|1103816
{'id': '28826', 'lat': '-23.51691810', 'lng': '-46.61024380', 'city': 'São Paulo', 'type': 'apartment', 'number': None, 'streetName': 'Luiz Tavares', 'streetType': 'Rua', 'unitNumber': None, 'neighborhood': 'Vila Guilherme'}|125||3||False|False|non_exclusive|ready_to_move||6|||c3ssf3|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|2|930000.0|market|||FOR_SALE|1522.26|1|False|False|False|1208072
{'id': '22626', 'lat': '-23.53305450', 'lng': '-46.71662620', 'city': 'São Paulo', 'type': 'apartment', 'number': None, 'streetName': 'Jorge Americano', 'streetType': 'Rua', 'unitNumber': None, 'neighborhood': 'Alto Da Lapa'}|91||3||False|False|non_exclusive|ready_to_move||18|||1cx8jet|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|2|1050000.0|market|||FOR_SALE|3015.07|1|False|False|False|891316
{'id': '19034', 'lat': '-23.62510990', 'lng': '-46.62020000', 'city': 'São Paulo', 'type': 'apartment', 'number': None, 'streetName': 'Doutor Mário Setzer', 'streetType': 'Rua', 'unitNumber': None, 'neighborhood': 'Cursino'}|81||3||False|False|non_exclusive|ready_to_move||7|||1a5lrtw|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|2|595000.0|market|||FOR_SALE|2068.39|1|False|False|False|736833
{'id': '19036', 'lat': '-23.62109740', 'lng': '-46.61857040', 'city': 'São Paulo', 'type': 'apartment', 'number': '40', 'streetName': 'do Boqueirão', 'streetType': 'Rua', 'unitNumber': '31', 'neighborhood': 'Cursino'}|138||3||False|False|exclusive|ready_to_move||3|||zp8qhg|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|2|1085000.0|market|||FOR_SALE|2122.04|1|True|False|False|736976
{'id': '14323', 'lat': '-23.53247780', 'lng': '-46.66750090', 'city': 'São Paulo', 'type': 'apartment', 'number': None, 'streetName': 'Lincoln Albuquerque', 'streetType': 'Rua', 'unitNumber': None, 'neighborhood': 'Perdizes'}|167||3||False|False|non_exclusive|ready_to_move||9|||egndmy|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|3|1900000.0|market|||FOR_SALE|725.801|3|True|False|False|562537
{'id': '12910', 'lat': '-23.54130810', 'lng': '-46.68836730', 'city': 'São Paulo', 'type': 'apartment', 'number': '258', 'streetName': 'Salto Grande', 'streetType': 'Rua', 'unitNumber': '63', 'neighborhood': 'Sumaré'}|84||3||False|False|exclusive|ready_to_move||6|||k9cdzf|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|2|850000.0|market|||FOR_SALE|619.065|1|True|False|False|522823
{'id': '19539', 'lat': '-23.55645500', 'lng': '-46.57634800', 'city': 'São Paulo', 'type': 'apartment', 'number': None, 'streetName': 'Água Rasa', 'streetType': 'Rua', 'unitNumber': None, 'neighborhood': 'Água Rasa'}|82||3||False|False|non_exclusive|ready_to_move||2|||hymq0v|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|1|440000.0|market|||FOR_SALE|1779.76|1|True|False|False|763607
{'id': '28711', 'lat': '-23.62697590', 'lng': '-46.71955240', 'city': 'São Paulo', 'type': 'apartment', 'number': '186', 'streetName': 'Ambrizette', 'streetType': 'Rua', 'unitNumber': '102', 'neighborhood': 'Vila Andrade'}|75||2||False|False|exclusive|ready_to_move||10|||8vulis|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|2|700000.0|market|||FOR_SALE|2399.42|1|True|False|False|1203120
{'id': '27345', 'lat': '-23.51141140', 'lng': '-46.69282900', 'city': 'São Paulo', 'type': 'apartment', 'number': '1588', 'streetName': 'Santa Marina', 'streetType': 'Avenida', 'unitNumber': '153', 'neighborhood': 'Barra Funda'}|60||2||False|False|exclusive|ready_to_move||1|||1x17taa|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|1|486000.0|market|||FOR_SALE|3055.66|1|True|False|False|1142003
{'id': '28840', 'lat': '-23.46752060', 'lng': '-46.65082250', 'city': 'São Paulo', 'type': 'apartment', 'number': '315', 'streetName': 'Domingos José Sapienza', 'streetType': 'Rua', 'unitNumber': '23', 'neighborhood': 'Cachoeirinha'}|68||3||False|False|exclusive|ready_to_move||2|||rink3g|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|2|360000.0|market|||FOR_SALE|4411.45|0|True|False|False|1208736
{'id': '28981', 'lat': '-23.60687110', 'lng': '-46.63067330', 'city': 'São Paulo', 'type': 'apartment', 'number': '191', 'streetName': 'Doutor Francisco José Longo', 'streetType': 'Rua', 'unitNumber': '94', 'neighborhood': 'Saúde'}|58||2||False|False|exclusive|ready_to_move||9|||g5yj7q|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|2|600000.0|market|||FOR_SALE|845.111|1|False|False|False|1216085
{'id': '49603', 'lat': '-23.62574700', 'lng': '-46.74393877', 'city': 'São Paulo', 'type': 'apartment', 'number': None, 'streetName': 'da Chibata', 'streetType': 'Rua', 'unitNumber': None, 'neighborhood': 'Vila Andrade'}|55||2||False|False|non_exclusive|ready_to_move||12|||8xste6|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|1|400000.0|market|||FOR_SALE|1639.03|1|True|False|False|1449571
{'id': '20310', 'lat': '-23.51890380', 'lng': '-46.53127970', 'city': 'São Paulo', 'type': 'apartment', 'number': None, 'streetName': 'Mercedes Lopes', 'streetType': 'Rua', 'unitNumber': None, 'neighborhood': 'Penha'}|78||3||False|False|non_exclusive|ready_to_move||4|||18b5p9q|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|2|350000.0|market|||FOR_SALE|1441.88|1|False|False|False|799321
{'id': '19089', 'lat': '-23.61954820', 'lng': '-46.60732860', 'city': 'São Paulo', 'type': 'apartment', 'number': None, 'streetName': 'Abagiba', 'streetType': 'Rua', 'unitNumber': None, 'neighborhood': 'Sacomã'}|74||3||False|False|non_exclusive|ready_to_move||17|||1f5672u|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|1|540000.0|market|||FOR_SALE|1995.72|1|False|False|False|739369
{'id': '17303', 'lat': '-23.58808300', 'lng': '-46.62840400', 'city': 'São Paulo', 'type': 'apartment', 'number': '75', 'streetName': 'Leite Ferraz', 'streetType': 'Rua', 'unitNumber': '131', 'neighborhood': 'Chacara Klabin'}|86||3||False|False|exclusive|ready_to_move||13|||1ld8ptp|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|2|800000.0|market|||FOR_SALE|548.183|1|False|False|False|666874
{'id': '26569', 'lat': '-23.63600520', 'lng': '-46.73539470', 'city': 'São Paulo', 'type': 'apartment', 'number': None, 'streetName': 'José Ramon Urtiza', 'streetType': 'Rua', 'unitNumber': None, 'neighborhood': 'Vila Andrade'}|177||3||False|False|non_exclusive|ready_to_move||17|||1oqqm0j|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|5|1250000.0|market|||FOR_SALE|894.309|3|False|False|False|1101603
{'id': '494029', 'lat': '-23.58538040', 'lng': '-46.55960320', 'city': 'São Paulo', 'type': 'apartment', 'number': None, 'streetName': 'Manuel Sequeira e Sá', 'streetType': 'Rua', 'unitNumber': None, 'neighborhood': 'São Lucas'}|78||2||False|False|non_exclusive|ready_to_move||3|||1gz1ut5|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|1|370000.0|market|||FOR_SALE|425.929|1|False|False|False|3157923
{'id': '22248', 'lat': '-23.49437140', 'lng': '-46.64911930', 'city': 'São Paulo', 'type': 'apartment', 'number': '375', 'streetName': 'Ana Ribeiro', 'streetType': 'Rua', 'unitNumber': '51', 'neighborhood': 'Casa Verde'}|122||3||False|False|exclusive|ready_to_move||5|||mohrxu|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|3|900000.0|market|||FOR_SALE|2643.42|1|True|False|False|873118
{'id': '483314', 'lat': '-23.58620000', 'lng': '-46.57876000', 'city': 'São Paulo', 'type': 'apartment', 'number': '600', 'streetName': 'José dos Reis', 'streetType': 'Rua', 'unitNumber': '194', 'neighborhood': 'Vila Prudente'}|59||2||False|False|exclusive|set_up||19|||18c1p4v|banner.jpg|banner_thumbnail.jpg|False|False|False|False||False|False|1|552849.0|new_construction|||FOR_SALE|382.157|1|False|False|False|3044903
{'id': '14420', 'lat': '-23.53457380', 'lng': '-46.67108100', 'city': 'São Paulo', 'type': 'apartment', 'number': '205', 'streetName': 'Doutor Franco da Rocha', 'streetType': 'Rua', 'unitNumber': '142', 'neighborhood': 'Perdizes'}|205||4||False|False|exclusive|ready_to_move||14|||17fc56d|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|3|1900000.0|market|||FOR_SALE|1030.39|3|False|False|False|3043695
{'id': '13268', 'lat': '-23.52545910', 'lng': '-46.60685390', 'city': 'São Paulo', 'type': 'apartment', 'number': None, 'streetName': 'Paulo Andrighetti', 'streetType': 'Rua', 'unitNumber': None, 'neighborhood': 'Pari'}|56||2||False|False|non_exclusive|ready_to_move||1|||vw0ykd|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|1|340000.0|market|||FOR_SALE|2134.0|1|True|False|False|533332
{'id': '20455', 'lat': '-23.53371670', 'lng': '-46.56764850', 'city': 'São Paulo', 'type': 'apartment', 'number': None, 'streetName': 'José Tavares de Siqueira', 'streetType': 'Rua', 'unitNumber': None, 'neighborhood': 'Tatuapé'}|102||3||False|False|non_exclusive|ready_to_move||13|||1n2gcvu|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|2|1000000.0|market|||FOR_SALE|581.281|1|False|False|False|806452
{'id': '24681', 'lat': '-23.50150940', 'lng': '-46.70131860', 'city': 'São Paulo', 'type': 'apartment', 'number': '410', 'streetName': 'da Bica', 'streetType': 'Rua', 'unitNumber': '112A', 'neighborhood': 'Freguesia do Ó'}|86||3||False|False|exclusive|ready_to_move||11|||t0p16s|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|1|500000.0|market|||FOR_SALE|4397.58|0|False|False|False|987600
{'id': '25175', 'lat': '-23.69115580', 'lng': '-46.67593100', 'city': 'São Paulo', 'type': 'apartment', 'number': None, 'streetName': 'Zike Tuma', 'streetType': 'Rua', 'unitNumber': None, 'neighborhood': 'Campo Grande'}|70||3||False|False|non_exclusive|ready_to_move||1|||fczbel|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|1|350000.0|market|||FOR_SALE|5321.84|1|False|False|False|1019837
{'id': '22598', 'lat': '-23.53210890', 'lng': '-46.71809230', 'city': 'São Paulo', 'type': 'apartment', 'number': None, 'streetName': 'José Elias', 'streetType': 'Rua Doutor', 'unitNumber': None, 'neighborhood': 'Alto Da Lapa'}|60||1||False|False|non_exclusive|ready_to_move||1|||vb77br|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|1|900000.0|market|||FOR_SALE|3197.1|1|True|False|False|890215
{'id': '20923', 'lat': '-23.48385040', 'lng': '-46.59113750', 'city': 'São Paulo', 'type': 'apartment', 'number': None, 'streetName': 'Júlio Buono', 'streetType': 'Avenida', 'unitNumber': None, 'neighborhood': 'Vila Medeiros'}|125||3||False|False|non_exclusive|ready_to_move||16|||1gpdjgn|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|2|750000.0|market|||FOR_SALE|1297.63|1|True|False|False|828572
{'id': '18899', 'lat': '-23.62743720', 'lng': '-46.63435970', 'city': 'São Paulo', 'type': 'apartment', 'number': '215', 'streetName': 'Francisco Mesquita', 'streetType': 'Rua', 'unitNumber': '51', 'neighborhood': 'Saúde'}|120||3||False|False|exclusive|ready_to_move||5|||13ac2n7|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|2|770000.0|market|||FOR_SALE|682.859|2|True|False|False|730921
{'id': '18742', 'lat': '-23.61706530', 'lng': '-46.63057630', 'city': 'São Paulo', 'type': 'apartment', 'number': '501', 'streetName': 'General Chagas Santos', 'streetType': 'Rua', 'unitNumber': '51', 'neighborhood': 'Saúde'}|123||3||False|False|exclusive|ready_to_move||5|||dilkrm|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|3|1380000.0|market|||FOR_SALE|898.177|1|False|False|False|723147
{'id': '28984', 'lat': '-23.60496200', 'lng': '-46.62822900', 'city': 'São Paulo', 'type': 'apartment', 'number': '201', 'streetName': 'Itaóca', 'streetType': 'Rua', 'unitNumber': '81', 'neighborhood': 'Saúde'}|100||1||False|False|exclusive|ready_to_move||8|||9t82tb|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|2|1160000.0|market|||FOR_SALE|1098.51|3|True|False|False|1216119
{'id': '19479', 'lat': '-23.56518660', 'lng': '-46.57881760', 'city': 'São Paulo', 'type': 'apartment', 'number': '1107', 'streetName': 'Campo Largo', 'streetType': 'Rua', 'unitNumber': '14', 'neighborhood': 'Água Rasa'}|109||2||False|False|exclusive|ready_to_move||1|||1ib6b1b|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|2|800000.0|market|||FOR_SALE|2149.81|1|True|False|False|761275
{'id': '8736', 'lat': '-23.62105540', 'lng': '-46.67649720', 'city': 'São Paulo', 'type': 'apartment', 'number': None, 'streetName': 'Edson', 'streetType': 'Rua', 'unitNumber': None, 'neighborhood': 'Campo Belo'}|177||4||False|False|non_exclusive|ready_to_move||6|||1huhc40|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|3|1600000.0|market|||FOR_SALE|608.81|3|True|False|False|318635
{'id': '16835', 'lat': '-23.57679920', 'lng': '-46.60566940', 'city': 'São Paulo', 'type': 'apartment', 'number': '491', 'streetName': 'Tabor', 'streetType': 'Rua', 'unitNumber': '54', 'neighborhood': 'Ipiranga'}|64||3||False|False|exclusive|ready_to_move||5|||crg03c|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|1|580000.0|market|||FOR_SALE|2397.3|1|False|False|False|651337
{'id': '25050', 'lat': '-23.58282140', 'lng': '-46.56374040', 'city': 'São Paulo', 'type': 'apartment', 'number': '2580', 'streetName': 'Luiz Ignácio Anhaia Mello', 'streetType': 'Avenida Professor', 'unitNumber': '201', 'neighborhood': 'São Lucas'}|78||2||False|False|exclusive|ready_to_move||20|||1fgc9hn|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|2|600000.0|market|||FOR_SALE|200.397|1|True|False|False|1011609
{'id': '7800', 'lat': '-23.59722730', 'lng': '-46.66604100', 'city': 'São Paulo', 'type': 'apartment', 'number': '100', 'streetName': 'Hélio Pellegrino', 'streetType': 'Avenida', 'unitNumber': '72', 'neighborhood': 'Vila Nova Conceição'}|126||3||False|False|exclusive|ready_to_move||7|||1vl0ow|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|3|2300000.0|market|||FOR_SALE|793.875|1|False|False|False|269889
